video_name,subcategory,category,client_id,split,server_test,full_path,brightness_score,is_night,trigger_night,indoor_score,is_indoor,dominant_scene,trigger_indoor,max_persons,avg_persons,is_crowded,trigger_crowded
RoadAccidents026_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents026_x264.mp4,72.65183984,TRUE,TRUE,0.555113807,TRUE,parking_garage/indoor,TRUE,0,0,FALSE,FALSE
RoadAccidents123_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents123_x264.mp4,62.31932943,TRUE,TRUE,0.164530488,FALSE,landing_deck,FALSE,1,0.2,FALSE,FALSE
RoadAccidents072_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents072_x264.mp4,152.5510182,FALSE,FALSE,0.043471894,FALSE,parking_lot,FALSE,1,0.1,FALSE,FALSE
RoadAccidents136_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents136_x264.mp4,74.82890885,TRUE,TRUE,0.324547444,FALSE,parking_lot,FALSE,1,0.1,FALSE,FALSE
RoadAccidents054_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents054_x264.mp4,99.05545182,FALSE,FALSE,0.360102453,FALSE,parking_lot,FALSE,2,0.7,FALSE,FALSE
RoadAccidents119_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents119_x264.mp4,74.5838125,TRUE,TRUE,0.6375867,TRUE,parking_garage/indoor,TRUE,1,0.1,FALSE,FALSE
RoadAccidents062_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents062_x264.mp4,46.39665495,TRUE,TRUE,0.466390155,FALSE,aquarium,FALSE,1,0.1,FALSE,FALSE
RoadAccidents073_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents073_x264.mp4,125.2401953,FALSE,FALSE,0.042035641,FALSE,crosswalk,FALSE,1,0.1,FALSE,FALSE
RoadAccidents016_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents016_x264.mp4,116.617832,FALSE,FALSE,0.034732738,FALSE,downtown,FALSE,12,7.2,TRUE,TRUE
RoadAccidents036_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents036_x264.mp4,115.2538411,FALSE,FALSE,0.158851388,FALSE,trench,FALSE,1,0.1,FALSE,FALSE
RoadAccidents107_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents107_x264.mp4,83.70157161,FALSE,FALSE,0.33773055,FALSE,home_theater,FALSE,0,0,FALSE,FALSE
RoadAccidents067_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents067_x264.mp4,73.06948047,TRUE,TRUE,0.446694478,FALSE,auto_showroom,FALSE,1,0.2,FALSE,FALSE
RoadAccidents001_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents001_x264.mp4,124.2546654,FALSE,FALSE,0.718249725,TRUE,garage/indoor,TRUE,1,0.1,FALSE,FALSE
RoadAccidents142_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents142_x264.mp4,100.5587982,FALSE,FALSE,0.147848334,FALSE,highway,FALSE,6,2.8,FALSE,FALSE
RoadAccidents059_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents059_x264.mp4,89.34278385,FALSE,FALSE,0.128687932,FALSE,crosswalk,FALSE,2,0.8,FALSE,FALSE
RoadAccidents149_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents149_x264.mp4,92.25390234,FALSE,FALSE,0.539550791,TRUE,raceway,TRUE,5,3.2,FALSE,FALSE
RoadAccidents101_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents101_x264.mp4,52.91252344,TRUE,TRUE,0.249794786,FALSE,motel,FALSE,0,0,FALSE,FALSE
RoadAccidents138_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents138_x264.mp4,56.35069401,TRUE,TRUE,0.599142662,TRUE,movie_theater/indoor,TRUE,0,0,FALSE,FALSE
RoadAccidents063_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents063_x264.mp4,76.37215234,TRUE,TRUE,0.610455317,TRUE,science_museum,TRUE,2,1,FALSE,FALSE
RoadAccidents052_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents052_x264.mp4,131.0962891,FALSE,FALSE,0.017829828,FALSE,parking_lot,FALSE,2,0.5,FALSE,FALSE
RoadAccidents104_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents104_x264.mp4,66.10999609,TRUE,TRUE,0.239306073,FALSE,ice_shelf,FALSE,1,0.1,FALSE,FALSE
RoadAccidents098_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents098_x264.mp4,133.9653698,FALSE,FALSE,0.804104492,TRUE,shoe_shop,TRUE,1,0.4,FALSE,FALSE
RoadAccidents100_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents100_x264.mp4,128.1742214,FALSE,FALSE,0.005913686,FALSE,parking_lot,FALSE,0,0,FALSE,FALSE
RoadAccidents018_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents018_x264.mp4,95.82529688,FALSE,FALSE,0.805124418,TRUE,jewelry_shop,TRUE,0,0,FALSE,FALSE
RoadAccidents132_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents132_x264.mp4,108.8876771,FALSE,FALSE,0.12103878,FALSE,parking_lot,FALSE,0,0,FALSE,FALSE
RoadAccidents011_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents011_x264.mp4,115.7345716,FALSE,FALSE,0.124583263,FALSE,parking_lot,FALSE,2,0.4,FALSE,FALSE
RoadAccidents060_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents060_x264.mp4,97.27897656,FALSE,FALSE,0.195001589,FALSE,parking_lot,FALSE,0,0,FALSE,FALSE
RoadAccidents051_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents051_x264.mp4,108.3830742,FALSE,FALSE,0.252042432,FALSE,parking_lot,FALSE,1,0.1,FALSE,FALSE
RoadAccidents038_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,train,no,./anomaly\RoadAccidents\RoadAccidents038_x264.mp4,66.8536224,TRUE,TRUE,0.063770621,FALSE,crosswalk,FALSE,3,1.5,FALSE,FALSE
RoadAccidents064_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents064_x264.mp4,107.594207,FALSE,FALSE,0.428721178,FALSE,parking_lot,FALSE,1,0.2,FALSE,FALSE
RoadAccidents055_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents055_x264.mp4,49.70138802,TRUE,TRUE,0.419975407,FALSE,stage/indoor,FALSE,0,0,FALSE,FALSE
RoadAccidents043_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents043_x264.mp4,49.4508112,TRUE,TRUE,0.636335432,TRUE,movie_theater/indoor,TRUE,0,0,FALSE,FALSE
RoadAccidents035_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents035_x264.mp4,98.96338802,FALSE,FALSE,0.173167834,FALSE,home_theater,FALSE,2,0.8,FALSE,FALSE
RoadAccidents029_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents029_x264.mp4,138.0934427,FALSE,FALSE,0.259057901,FALSE,lock_chamber,FALSE,0,0,FALSE,FALSE
RoadAccidents137_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents137_x264.mp4,97.07537891,FALSE,FALSE,0.107049975,FALSE,heliport,FALSE,1,0.2,FALSE,FALSE
RoadAccidents074_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents074_x264.mp4,102.7714974,FALSE,FALSE,0.254667729,FALSE,parking_lot,FALSE,2,0.4,FALSE,FALSE
RoadAccidents144_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents144_x264.mp4,79.10578516,TRUE,TRUE,0.12476565,FALSE,parking_lot,FALSE,0,0,FALSE,FALSE
RoadAccidents115_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents115_x264.mp4,91.68166016,FALSE,FALSE,0.115755721,FALSE,parking_lot,FALSE,4,2.2,FALSE,FALSE
RoadAccidents105_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents105_x264.mp4,70.77460156,TRUE,TRUE,0.248531604,FALSE,parking_lot,FALSE,0,0,FALSE,FALSE
RoadAccidents077_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents077_x264.mp4,101.7112018,FALSE,FALSE,0.520449407,TRUE,subway_station/platform,TRUE,0,0,FALSE,FALSE
RoadAccidents085_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents085_x264.mp4,97.35062891,FALSE,FALSE,0.227518247,FALSE,raceway,FALSE,9,4,FALSE,FALSE
RoadAccidents087_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents087_x264.mp4,76.94955078,TRUE,TRUE,0.687824569,TRUE,television_studio,TRUE,6,3.2,FALSE,FALSE
RoadAccidents097_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents097_x264.mp4,100.216487,FALSE,FALSE,0.803206141,TRUE,engine_room,TRUE,2,0.9,FALSE,FALSE
RoadAccidents061_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents061_x264.mp4,70.74031901,TRUE,TRUE,0.015898415,FALSE,heliport,FALSE,0,0,FALSE,FALSE
RoadAccidents042_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents042_x264.mp4,62.89080339,TRUE,TRUE,0.520570623,TRUE,stage/indoor,TRUE,0,0,FALSE,FALSE
RoadAccidents118_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents118_x264.mp4,115.5693945,FALSE,FALSE,0.573252438,TRUE,booth/indoor,TRUE,2,0.7,FALSE,FALSE
RoadAccidents023_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents023_x264.mp4,110.1541693,FALSE,FALSE,0.408644748,FALSE,hot_spring,FALSE,2,0.7,FALSE,FALSE
RoadAccidents081_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents081_x264.mp4,55.82179948,TRUE,TRUE,0.300023084,FALSE,street,FALSE,0,0,FALSE,FALSE
RoadAccidents002_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents002_x264.mp4,109.0546862,FALSE,FALSE,0.526726843,TRUE,airport_terminal,TRUE,4,2.8,FALSE,FALSE
RoadAccidents091_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents091_x264.mp4,119.1142956,FALSE,FALSE,0.251571752,FALSE,street,FALSE,1,0.5,FALSE,FALSE
RoadAccidents086_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents086_x264.mp4,183.2232565,FALSE,FALSE,0.039561998,FALSE,raceway,FALSE,1,0.4,FALSE,FALSE
RoadAccidents025_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents025_x264.mp4,87.01388672,FALSE,FALSE,0.399549141,FALSE,elevator_shaft,FALSE,0,0,FALSE,FALSE
RoadAccidents004_x264.mp4,RoadAccidents,Anomaly,Client 3: LTA,test,no,./anomaly\RoadAccidents\RoadAccidents004_x264.mp4,118.7080078,FALSE,FALSE,0.039361493,FALSE,parking_lot,FALSE,3,0.6,FALSE,FALSE
Robbery074_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery074_x264.mp4,76.98491797,TRUE,TRUE,0.592587324,TRUE,airport_terminal,TRUE,1,0.8,FALSE,FALSE
Robbery019_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery019_x264.mp4,116.7535586,FALSE,FALSE,0.970508857,TRUE,clean_room,TRUE,2,0.8,FALSE,FALSE
Robbery119_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery119_x264.mp4,77.54369271,TRUE,TRUE,0.812372081,TRUE,office_cubicles,TRUE,1,0.2,FALSE,FALSE
Robbery079_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery079_x264.mp4,53.87619661,TRUE,TRUE,0.818546094,TRUE,drugstore,TRUE,3,1.8,FALSE,FALSE
Robbery077_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery077_x264.mp4,115.9438542,FALSE,FALSE,0.827685235,TRUE,jewelry_shop,TRUE,1,0.4,FALSE,FALSE
Robbery032_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery032_x264.mp4,151.7056237,FALSE,FALSE,0.423364398,FALSE,train_station/platform,FALSE,1,0.4,FALSE,FALSE
Robbery065_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery065_x264.mp4,125.5264648,FALSE,FALSE,0.747092158,TRUE,office,TRUE,4,1.8,FALSE,FALSE
Robbery142_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery142_x264.mp4,105.2839323,FALSE,FALSE,0.927780508,TRUE,hardware_store,TRUE,2,1.5,FALSE,FALSE
Robbery069_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery069_x264.mp4,71.24167839,TRUE,TRUE,0.950410457,TRUE,pet_shop,TRUE,3,1.2,FALSE,FALSE
Robbery083_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery083_x264.mp4,69.79756901,TRUE,TRUE,0.666035114,TRUE,drugstore,TRUE,1,0.5,FALSE,FALSE
Robbery111_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery111_x264.mp4,98.25910807,FALSE,FALSE,0.937280605,TRUE,server_room,TRUE,4,2.7,FALSE,FALSE
Robbery013_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery013_x264.mp4,101.5172122,FALSE,FALSE,0.892480368,TRUE,hardware_store,TRUE,2,0.5,FALSE,FALSE
Robbery037_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery037_x264.mp4,133.5960456,FALSE,FALSE,0.971468404,TRUE,hardware_store,TRUE,2,0.5,FALSE,FALSE
Robbery010_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery010_x264.mp4,133.8107266,FALSE,FALSE,0.93769391,TRUE,office,TRUE,4,2.3,FALSE,FALSE
Robbery020_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery020_x264.mp4,158.4245469,FALSE,FALSE,0.930285504,TRUE,bathroom,TRUE,1,0.5,FALSE,FALSE
Robbery057_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery057_x264.mp4,126.6839831,FALSE,FALSE,0.98695613,TRUE,hardware_store,TRUE,2,0.8,FALSE,FALSE
Robbery105_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery105_x264.mp4,73.54514193,TRUE,TRUE,0.637544741,TRUE,amusement_arcade,TRUE,2,0.8,FALSE,FALSE
Robbery070_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery070_x264.mp4,83.65176563,FALSE,FALSE,0.832399372,TRUE,jewelry_shop,TRUE,3,1.6,FALSE,FALSE
Robbery056_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery056_x264.mp4,106.5096693,FALSE,FALSE,0.554070854,TRUE,amusement_arcade,TRUE,1,0.4,FALSE,FALSE
Robbery133_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery133_x264.mp4,129.8376523,FALSE,FALSE,0.932370865,TRUE,locker_room,TRUE,1,0.4,FALSE,FALSE
Robbery030_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery030_x264.mp4,71.83554818,TRUE,TRUE,0.449243764,FALSE,stage/indoor,FALSE,0,0,FALSE,FALSE
Robbery128_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery128_x264.mp4,43.96338932,TRUE,TRUE,0.927344581,TRUE,home_office,TRUE,2,0.5,FALSE,FALSE
Robbery027_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery027_x264.mp4,134.715944,FALSE,FALSE,0.902859405,TRUE,hardware_store,TRUE,3,1.9,FALSE,FALSE
Robbery129_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery129_x264.mp4,52.64195182,TRUE,TRUE,0.973247044,TRUE,pharmacy,TRUE,1,0.7,FALSE,FALSE
Robbery132_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery132_x264.mp4,136.1145065,FALSE,FALSE,0.972734792,TRUE,office_cubicles,TRUE,1,0.6,FALSE,FALSE
Robbery146_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery146_x264.mp4,74.90638411,TRUE,TRUE,0.767043211,TRUE,bus_interior,TRUE,2,0.4,FALSE,FALSE
Robbery109_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery109_x264.mp4,57.41586849,TRUE,TRUE,0.63910115,TRUE,server_room,TRUE,3,0.9,FALSE,FALSE
Robbery144_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery144_x264.mp4,137.0908854,FALSE,FALSE,0.224075337,FALSE,slum,FALSE,5,2.5,FALSE,FALSE
Robbery046_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery046_x264.mp4,96.32090755,FALSE,FALSE,0.9319232,TRUE,classroom,TRUE,1,0.1,FALSE,FALSE
Robbery031_x264.mp4,Robbery,Anomaly,N/A,test,yes,./anomaly\Robbery\Robbery031_x264.mp4,152.3863125,FALSE,FALSE,0.100799428,FALSE,lock_chamber,FALSE,2,0.6,FALSE,FALSE
Robbery139_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery139_x264.mp4,116.0240404,FALSE,FALSE,0.16647911,FALSE,amusement_arcade,FALSE,2,0.8,FALSE,FALSE
Robbery087_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery087_x264.mp4,43.96662891,TRUE,TRUE,0.823143521,TRUE,bowling_alley,TRUE,1,0.9,FALSE,FALSE
Robbery082_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery082_x264.mp4,97.94779297,FALSE,FALSE,0.274527454,FALSE,home_theater,FALSE,2,0.7,FALSE,FALSE
Robbery021_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery021_x264.mp4,90.88201432,FALSE,FALSE,0.804737591,TRUE,shoe_shop,TRUE,2,0.7,FALSE,FALSE
Robbery113_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery113_x264.mp4,86.24532422,FALSE,FALSE,0.847268806,TRUE,office,TRUE,1,0.2,FALSE,FALSE
Robbery125_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery125_x264.mp4,103.832099,FALSE,FALSE,0.851427424,TRUE,amusement_arcade,TRUE,3,1.4,FALSE,FALSE
Robbery123_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery123_x264.mp4,44.53022526,TRUE,TRUE,0.816261481,TRUE,office,TRUE,2,0.8,FALSE,FALSE
Robbery003_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery003_x264.mp4,118.8864401,FALSE,FALSE,0.193600898,FALSE,home_theater,FALSE,2,0.9,FALSE,FALSE
Robbery067_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery067_x264.mp4,65.63783333,TRUE,TRUE,0.84527316,TRUE,office_cubicles,TRUE,1,0.3,FALSE,FALSE
Robbery108_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery108_x264.mp4,89.43157682,FALSE,FALSE,0.738277749,TRUE,hardware_store,TRUE,2,0.7,FALSE,FALSE
Robbery115_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery115_x264.mp4,90.25966536,FALSE,FALSE,0.556215624,TRUE,home_theater,TRUE,1,0.4,FALSE,FALSE
Robbery088_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery088_x264.mp4,79.93751432,TRUE,TRUE,0.764935554,TRUE,pet_shop,TRUE,1,0.6,FALSE,FALSE
Robbery124_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery124_x264.mp4,91.69677865,FALSE,FALSE,0.780687406,TRUE,office_cubicles,TRUE,2,0.6,FALSE,FALSE
Robbery081_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery081_x264.mp4,99.38475911,FALSE,FALSE,0.677897329,TRUE,amusement_arcade,TRUE,1,0.1,FALSE,FALSE
Robbery093_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery093_x264.mp4,82.278375,FALSE,FALSE,0.756315799,TRUE,office_cubicles,TRUE,3,1.3,FALSE,FALSE
Robbery033_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery033_x264.mp4,93.42952083,FALSE,FALSE,0.987540182,TRUE,booth/indoor,TRUE,1,0.5,FALSE,FALSE
Robbery024_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery024_x264.mp4,123.5629102,FALSE,FALSE,0.84427393,TRUE,television_studio,TRUE,4,2,FALSE,FALSE
Robbery068_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery068_x264.mp4,135.1615846,FALSE,FALSE,0.987343709,TRUE,hardware_store,TRUE,1,0.4,FALSE,FALSE
Robbery126_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery126_x264.mp4,81.88989714,FALSE,FALSE,0.774823448,TRUE,television_studio,TRUE,2,0.7,FALSE,FALSE
Robbery045_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery045_x264.mp4,85.05953385,FALSE,FALSE,0.716172726,TRUE,amusement_arcade,TRUE,2,1.1,FALSE,FALSE
Robbery022_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery022_x264.mp4,124.2080977,FALSE,FALSE,0.124104938,FALSE,phone_booth,FALSE,2,1.6,FALSE,FALSE
Robbery140_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery140_x264.mp4,63.50632682,TRUE,TRUE,0.610371875,TRUE,home_theater,TRUE,1,0.8,FALSE,FALSE
Robbery147_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery147_x264.mp4,75.31020443,TRUE,TRUE,0.786614125,TRUE,jewelry_shop,TRUE,1,0.7,FALSE,FALSE
Robbery092_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery092_x264.mp4,109.7221419,FALSE,FALSE,0.852288055,TRUE,drugstore,TRUE,1,0.3,FALSE,FALSE
Robbery120_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery120_x264.mp4,49.67770833,TRUE,TRUE,0.587198186,TRUE,amusement_arcade,TRUE,0,0,FALSE,FALSE
Robbery098_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery098_x264.mp4,129.3483268,FALSE,FALSE,0.953518994,TRUE,repair_shop,TRUE,2,0.5,FALSE,FALSE
Robbery094_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery094_x264.mp4,82.09654948,FALSE,FALSE,0.655059259,TRUE,clean_room,TRUE,3,1.2,FALSE,FALSE
Robbery040_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery040_x264.mp4,121.5175612,FALSE,FALSE,0.944826684,TRUE,office_cubicles,TRUE,2,1,FALSE,FALSE
Robbery134_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery134_x264.mp4,102.2789766,FALSE,FALSE,0.926992876,TRUE,assembly_line,TRUE,2,0.6,FALSE,FALSE
Robbery009_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery009_x264.mp4,156.9594414,FALSE,FALSE,0.797388228,TRUE,hardware_store,TRUE,2,0.3,FALSE,FALSE
Robbery095_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery095_x264.mp4,99.88421615,FALSE,FALSE,0.130086483,FALSE,balcony/interior,FALSE,1,0.2,FALSE,FALSE
Robbery150_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery150_x264.mp4,78.04211328,TRUE,TRUE,0.526600971,TRUE,parking_lot,TRUE,1,0.1,FALSE,FALSE
Robbery028_x264.mp4,Robbery,Anomaly,Client 1: SPF,train,no,./anomaly\Robbery\Robbery028_x264.mp4,146.5288151,FALSE,FALSE,0.877310233,TRUE,office_cubicles,TRUE,1,0.6,FALSE,FALSE
